date,so2,no2,rspm,spm,location_monitoring_station
2005-03-22,6.0,21.0,46.0,194.0,Siri Fort
2005-03-28,9.0,35.0,136.0,338.0,Siri Fort
2005-04-01,8.0,44.0,148.0,302.0,Siri Fort
2005-04-06,9.0,38.0,66.0,293.0,Siri Fort
2005-04-11,12.0,44.0,163.0,571.0,Siri Fort
2005-04-20,9.0,32.0,121.0,343.0,Siri Fort
2005-04-25,7.0,26.0,102.0,253.0,Siri Fort
2005-04-28,9.0,32.0,98.0,281.0,Siri Fort
2005-05-04,9.0,33.0,96.0,290.0,Siri Fort
2005-05-09,9.0,32.0,57.0,244.0,Siri Fort
2005-05-12,8.0,27.0,64.0,239.0,Siri Fort
2005-05-17,9.0,36.0,147.0,411.0,Siri Fort
2005-05-20,7.0,30.0,79.0,280.0,Siri Fort
2005-05-26,7.0,43.0,106.0,407.0,Siri Fort
2005-06-01,10.0,35.0,93.0,416.0,Siri Fort
2005-06-06,10.0,41.0,134.0,581.0,Siri Fort
2005-06-09,8.0,34.0,107.0,373.0,Siri Fort
2005-06-14,9.0,31.0,179.0,366.0,Siri Fort
2005-06-17,9.0,36.0,140.0,411.0,Siri Fort
2005-06-22,10.0,36.0,85.0,317.0,Siri Fort
2005-06-27,7.0,30.0,58.0,184.0,Siri Fort
2005-07-01,7.0,31.0,77.0,239.0,Siri Fort
2005-07-06,6.0,23.0,78.0,158.0,Siri Fort
2005-07-11,7.0,24.0,41.0,64.0,Siri Fort
2005-07-14,5.0,17.0,31.0,87.0,Siri Fort
2005-07-19,9.0,33.0,50.0,290.0,Siri Fort
2005-07-22,13.0,42.0,109.0,515.0,Siri Fort
2005-07-27,9.0,31.0,56.0,180.0,Siri Fort
2005-08-02,4.0,23.0,69.0,,Siri Fort
2005-08-05,6.0,26.0,41.0,139.0,Siri Fort
2005-08-10,7.0,32.0,61.0,201.0,Siri Fort
2005-08-16,8.0,33.0,58.0,171.0,Siri Fort
2005-08-19,9.0,37.0,45.0,227.0,Siri Fort
2005-08-24,9.0,39.0,108.0,329.0,Siri Fort
2005-08-29,8.0,34.0,75.0,324.0,Siri Fort
2005-09-02,6.0,29.0,89.0,274.0,Siri Fort
2005-09-07,5.0,27.0,45.0,151.0,Siri Fort
2005-09-20,7.0,27.0,56.0,175.0,Siri Fort
2005-09-23,4.0,18.0,56.0,122.0,Siri Fort
2005-09-28,7.0,28.0,71.0,237.0,Siri Fort
2005-10-04,6.0,35.0,51.0,282.0,Siri Fort
2005-10-07,6.0,25.0,79.0,238.0,Siri Fort
2005-10-14,12.0,42.0,145.0,400.0,Siri Fort
2005-10-24,9.0,48.0,201.0,611.0,Siri Fort
2005-10-27,8.0,38.0,148.0,419.0,Siri Fort
2006-01-03,6.7,30.8,116.0,238.0,Siri Fort
2006-01-06,10.5,48.0,145.0,434.0,Siri Fort
2006-01-12,8.5,44.5,166.0,458.0,Siri Fort
2006-01-17,9.5,44.3,144.0,397.0,Siri Fort
2006-01-20,7.3,51.3,113.0,412.0,Siri Fort
2006-01-25,5.7,29.5,134.0,263.0,Siri Fort
2006-02-01,8.2,37.5,154.0,313.0,Siri Fort
2006-02-06,8.0,34.8,118.0,393.0,Siri Fort
2006-02-10,10.7,48.0,161.0,458.0,Siri Fort
2006-02-15,13.0,55.7,173.0,580.0,Siri Fort
2006-02-20,9.7,46.8,111.0,478.0,Siri Fort
2006-02-23,8.7,37.3,116.0,343.0,Siri Fort
2006-03-01,8.5,36.0,220.0,393.0,Siri Fort
2006-03-06,5.8,37.5,166.0,353.0,Siri Fort
2006-03-09,4.5,25.2,,205.0,Siri Fort
2006-03-14,4.0,16.4,,88.0,Siri Fort
2006-03-20,6.2,30.8,,227.0,Siri Fort
2006-03-23,4.3,30.3,,232.0,Siri Fort
2006-03-28,5.5,32.3,,267.0,Siri Fort
2006-04-03,4.5,32.8,,181.0,Siri Fort
2006-04-07,5.0,28.7,,221.0,Siri Fort
2006-04-13,7.0,38.2,101.0,297.0,Siri Fort
2006-04-19,9.0,43.5,122.0,368.0,Siri Fort
2006-04-24,6.2,32.3,112.0,301.0,Siri Fort
2006-04-27,5.8,36.3,148.0,384.0,Siri Fort
2006-05-03,7.2,32.0,94.0,293.0,Siri Fort
2006-05-08,10.2,60.0,160.0,849.0,Siri Fort
2006-05-11,8.5,37.8,119.0,452.0,Siri Fort
2006-05-16,6.5,37.8,93.0,409.0,Siri Fort
2006-05-19,6.2,29.8,115.0,390.0,Siri Fort
2006-05-24,9.7,40.2,99.0,447.0,Siri Fort
2006-05-29,6.3,32.5,87.0,372.0,Siri Fort
2006-06-02,5.7,29.0,81.0,259.0,Siri Fort
2006-06-07,6.5,33.7,207.0,353.0,Siri Fort
2006-06-12,6.3,37.0,415.0,805.0,Siri Fort
2006-06-20,5.8,30.8,85.0,308.0,Siri Fort
2006-06-23,5.8,30.8,66.0,212.0,Siri Fort
2006-06-28,5.7,28.3,52.0,146.0,Siri Fort
2006-07-04,5.8,32.2,52.0,270.0,Siri Fort
2006-07-07,10.8,45.8,110.0,606.0,Siri Fort
2006-07-12,4.0,15.5,41.0,68.0,Siri Fort
2006-07-17,6.0,16.3,69.0,224.0,Siri Fort
2006-07-20,5.0,18.0,53.0,101.0,Siri Fort
2006-07-25,4.8,24.7,28.0,83.0,Siri Fort
2006-07-28,4.0,20.5,33.0,101.0,Siri Fort
2006-08-03,4.3,25.7,36.0,120.0,Siri Fort
2006-08-08,5.2,27.5,44.0,102.0,Siri Fort
2006-08-11,5.0,28.3,40.0,146.0,Siri Fort
2006-08-18,6.3,35.2,60.0,221.0,Siri Fort
2006-08-23,5.7,39.5,49.0,139.0,Siri Fort
2006-08-28,5.8,29.2,76.0,202.0,Siri Fort
2006-09-01,4.0,18.2,30.0,93.0,Siri Fort
2006-09-06,6.0,24.5,52.0,136.0,Siri Fort
2006-09-11,4.0,38.5,62.0,207.0,Siri Fort
2006-09-14,13.3,48.2,87.0,200.0,Siri Fort
2006-09-19,4.7,29.2,75.0,244.0,Siri Fort
2006-09-22,8.7,29.8,56.0,170.0,Siri Fort
2006-09-27,4.2,35.3,102.0,292.0,Siri Fort
2006-10-04,7.3,57.8,,320.0,Siri Fort
2006-10-09,4.0,35.5,,293.0,Siri Fort
2006-10-12,4.0,48.8,,414.0,Siri Fort
2006-10-17,5.3,71.8,,526.0,Siri Fort
2006-10-26,7.0,70.3,292.0,593.0,Siri Fort
2006-11-01,4.3,50.8,307.0,554.0,Siri Fort
2006-11-06,4.3,62.0,287.0,431.0,Siri Fort
2006-11-09,12.8,63.5,202.0,492.0,Siri Fort
2006-11-14,7.7,64.7,235.0,492.0,Siri Fort
2006-11-17,4.2,27.7,102.0,409.0,Siri Fort
2006-11-22,5.3,51.8,296.0,493.0,Siri Fort
2006-11-27,7.5,61.0,197.0,519.0,Siri Fort
2006-12-01,4.0,26.5,270.0,450.0,Siri Fort
2006-12-06,4.0,36.0,174.0,490.0,Siri Fort
2006-12-11,4.2,32.3,136.0,383.0,Siri Fort
2006-12-14,5.3,50.8,186.0,366.0,Siri Fort
2006-12-19,4.2,51.0,261.0,554.0,Siri Fort
2006-12-22,5.5,47.8,339.0,468.0,Siri Fort
2006-12-28,4.7,38.7,249.0,298.0,Siri Fort
2007-01-04,5.7,31.8,201.0,381.0,Siri Fort
2007-01-09,6.2,32.7,260.0,456.0,Siri Fort
2007-01-12,5.5,59.3,269.0,452.0,Siri Fort
2007-01-17,4.0,46.5,223.0,455.0,Siri Fort
2007-01-22,4.5,56.0,308.0,496.0,Siri Fort
2007-01-25,4.0,45.7,241.0,477.0,Siri Fort
2007-02-02,5.0,40.5,351.0,694.0,Siri Fort
2007-02-07,5.2,30.8,172.0,438.0,Siri Fort
2007-02-12,4.5,33.0,99.0,127.0,Siri Fort
2007-02-15,4.5,32.2,135.0,209.0,Siri Fort
2007-02-21,4.3,37.7,166.0,335.0,Siri Fort
2007-02-26,4.3,40.5,175.0,302.0,Siri Fort
2007-03-02,4.7,28.2,59.0,222.0,Siri Fort
2007-03-07,5.0,37.2,98.0,165.0,Siri Fort
2007-03-15,4.0,35.0,79.0,159.0,Siri Fort
2007-03-20,4.0,35.0,88.0,234.0,Siri Fort
2007-03-23,4.0,29.0,87.0,190.0,Siri Fort
2007-03-29,4.3,25.3,176.0,363.0,Siri Fort
2007-04-04,4.3,36.0,338.0,410.0,Siri Fort
2007-04-10,4.0,34.0,195.0,338.0,Siri Fort
2007-04-13,4.2,43.0,267.0,464.0,Siri Fort
2007-04-18,4.0,39.5,433.0,735.0,Siri Fort
2007-04-23,4.2,29.5,270.0,668.0,Siri Fort
2007-04-26,4.3,25.3,,416.0,Siri Fort
2007-05-03,4.0,37.0,216.0,336.0,Siri Fort
2007-05-08,4.0,36.5,143.0,235.0,Siri Fort
2007-05-11,4.2,38.5,159.0,385.0,Siri Fort
2007-05-16,4.3,36.8,274.0,762.0,Siri Fort
2007-05-21,4.0,41.3,368.0,699.0,Siri Fort
2007-05-24,4.0,26.3,123.0,269.0,Siri Fort
2007-05-29,4.0,35.8,174.0,239.0,Siri Fort
2007-06-04,4.0,40.5,396.0,857.0,Siri Fort
2007-06-07,4.0,41.3,379.0,844.0,Siri Fort
2007-06-12,4.2,32.3,210.0,540.0,Siri Fort
2007-06-15,4.2,22.2,82.0,233.0,Siri Fort
2007-06-20,4.0,24.3,202.0,243.0,Siri Fort
2007-06-25,4.0,41.5,100.0,264.0,Siri Fort
2007-06-28,4.0,35.7,45.0,80.0,Siri Fort
2007-07-04,4.0,36.3,66.0,102.0,Siri Fort
2007-07-09,4.0,36.8,,105.0,Siri Fort
2007-07-12,4.0,18.8,60.0,127.0,Siri Fort
2007-07-17,4.0,37.2,83.0,210.0,Siri Fort
2007-07-20,4.0,25.8,168.0,270.0,Siri Fort
2007-07-25,4.5,20.7,114.0,203.0,Siri Fort
2007-07-30,4.0,37.5,167.0,355.0,Siri Fort
2007-08-03,4.0,37.3,47.0,104.0,Siri Fort
2007-08-08,4.0,39.3,215.0,323.0,Siri Fort
2007-08-13,4.2,21.5,56.0,151.0,Siri Fort
2007-08-17,4.2,34.7,94.0,249.0,Siri Fort
2007-08-22,4.0,37.7,113.0,262.0,Siri Fort
2007-08-27,4.0,33.5,100.0,287.0,Siri Fort
2007-08-30,4.0,34.5,60.0,196.0,Siri Fort
2007-09-06,4.2,38.2,63.0,126.0,Siri Fort
2007-09-11,4.0,36.5,117.0,210.0,Siri Fort
2007-09-14,4.0,29.3,56.0,127.0,Siri Fort
2007-09-19,4.0,33.0,106.0,241.0,Siri Fort
2007-09-24,4.0,33.7,129.0,230.0,Siri Fort
2007-09-27,4.0,26.8,,163.0,Siri Fort
2007-10-04,4.0,44.0,,420.0,Siri Fort
2007-10-09,4.0,43.0,,319.0,Siri Fort
2007-10-12,4.0,35.2,,267.0,Siri Fort
2007-10-17,4.0,27.8,,162.0,Siri Fort
2007-10-22,4.2,46.7,,437.0,Siri Fort
2007-10-25,4.2,47.0,303.0,508.0,Siri Fort
2007-10-30,4.2,56.5,287.0,462.0,Siri Fort
2007-11-05,4.3,53.5,297.0,529.0,Siri Fort
2007-11-14,4.0,42.5,182.0,398.0,Siri Fort
2007-11-19,5.3,55.3,285.0,450.0,Siri Fort
2007-11-22,4.8,59.8,230.0,383.0,Siri Fort
2007-11-27,4.8,60.8,316.0,516.0,Siri Fort
2007-12-03,4.3,50.7,158.0,530.0,Siri Fort
2007-12-06,4.2,47.0,150.0,241.0,Siri Fort
2007-12-11,4.7,72.7,199.0,619.0,Siri Fort
2007-12-14,4.2,55.7,191.0,446.0,Siri Fort
2007-12-19,4.2,68.0,304.0,568.0,Siri Fort
2007-12-26,4.0,70.0,177.0,352.0,Siri Fort
2008-01-01,4.5,54.3,354.0,524.0,Siri Fort
2008-01-04,4.8,56.8,213.0,357.0,Siri Fort
2008-01-09,4.0,45.0,269.0,405.0,Siri Fort
2008-01-14,4.3,53.3,245.0,501.0,Siri Fort
2008-01-17,4.3,56.0,161.0,397.0,Siri Fort
2008-01-22,4.3,53.2,218.0,415.0,Siri Fort
2008-01-25,4.0,45.5,159.0,306.0,Siri Fort
2008-01-30,4.0,51.2,263.0,415.0,Siri Fort
2008-02-05,4.0,48.3,195.0,291.0,Siri Fort
2008-02-08,4.2,49.2,196.0,378.0,Siri Fort
2008-02-13,4.0,46.8,196.0,332.0,Siri Fort
2008-02-18,4.0,35.8,145.0,321.0,Siri Fort
2008-02-21,4.0,43.0,134.0,331.0,Siri Fort
2008-02-26,4.2,61.5,208.0,492.0,Siri Fort
2008-03-03,4.2,61.0,294.0,456.0,Siri Fort
2008-03-07,4.0,36.5,126.0,251.0,Siri Fort
2008-03-12,4.0,47.7,195.0,422.0,Siri Fort
2008-03-17,4.0,52.0,191.0,403.0,Siri Fort
2008-03-20,4.0,46.5,246.0,572.0,Siri Fort
2008-03-26,4.5,27.2,184.0,329.0,Siri Fort
2008-04-01,4.2,44.3,133.0,333.0,Siri Fort
2008-04-04,4.0,37.6,91.0,197.0,Siri Fort
2008-04-09,4.0,40.7,156.0,251.0,Siri Fort
2008-04-15,4.0,51.2,215.0,496.0,Siri Fort
2008-04-21,4.0,63.8,201.0,433.0,Siri Fort
2008-04-24,4.0,60.8,230.0,608.0,Siri Fort
2008-04-29,4.0,59.3,358.0,630.0,Siri Fort
2008-05-05,4.2,60.8,303.0,587.0,Siri Fort
2008-05-08,4.3,67.8,356.0,634.0,Siri Fort
2008-05-13,4.2,54.3,241.0,449.0,Siri Fort
2008-05-16,4.8,68.0,445.0,,Siri Fort
2008-05-27,4.0,46.3,149.0,307.0,Siri Fort
2008-06-02,4.0,60.5,111.0,277.0,Siri Fort
2008-06-05,4.3,52.3,190.0,346.0,Siri Fort
2008-06-10,4.0,45.2,73.0,179.0,Siri Fort
2008-06-18,4.0,43.2,79.0,159.0,Siri Fort
2008-06-23,4.3,47.7,202.0,494.0,Siri Fort
2008-06-26,4.0,48.2,110.0,271.0,Siri Fort
2008-07-02,4.0,49.7,100.0,259.0,Siri Fort
2008-07-07,4.0,43.2,51.0,130.0,Siri Fort
2008-07-10,4.3,42.5,51.0,140.0,Siri Fort
2008-07-15,4.0,41.5,111.0,248.0,Siri Fort
2008-07-18,4.2,48.2,202.0,325.0,Siri Fort
2008-07-23,4.0,40.5,192.0,333.0,Siri Fort
2008-07-28,4.7,46.2,88.0,148.0,Siri Fort
2008-08-01,4.5,42.7,112.0,211.0,Siri Fort
2008-08-11,4.7,42.7,127.0,148.0,Siri Fort
2008-08-20,4.5,44.5,143.0,237.0,Siri Fort
2008-08-25,4.5,42.3,116.0,274.0,Siri Fort
2008-08-28,5.2,44.5,175.0,307.0,Siri Fort
2008-09-03,5.3,46.7,293.0,499.0,Siri Fort
2008-09-08,6.5,50.3,168.0,360.0,Siri Fort
2008-09-11,6.3,46.8,100.0,271.0,Siri Fort
2008-09-16,5.8,43.3,165.0,263.0,Siri Fort
2008-09-24,6.0,55.3,66.0,306.0,Siri Fort
2008-09-29,4.8,44.3,166.0,425.0,Siri Fort
2008-10-06,5.8,53.3,163.0,566.0,Siri Fort
2008-10-10,6.4,44.0,444.0,621.0,Siri Fort
2008-10-15,4.2,46.2,327.0,674.0,Siri Fort
2008-10-20,4.5,46.8,421.0,613.0,Siri Fort
2008-10-23,4.0,46.7,413.0,620.0,Siri Fort
2008-10-29,4.7,46.8,293.0,449.0,Siri Fort
2008-11-04,4.5,48.8,,,Siri Fort
2008-11-07,4.7,53.2,301.0,511.0,Siri Fort
2008-11-12,4.3,53.0,199.0,454.0,Siri Fort
2008-11-18,4.3,59.5,294.0,570.0,Siri Fort
2008-11-21,4.3,52.3,365.0,555.0,Siri Fort
2008-11-26,5.3,52.0,268.0,519.0,Siri Fort
2008-12-02,5.0,46.4,382.0,695.0,Siri Fort
2008-12-05,5.8,51.2,315.0,478.0,Siri Fort
2008-12-11,4.5,54.5,226.0,371.0,Siri Fort
2008-12-16,4.0,51.2,275.0,410.0,Siri Fort
2008-12-19,6.2,50.7,477.0,689.0,Siri Fort
2008-12-24,8.5,50.8,213.0,396.0,Siri Fort
2008-12-30,8.3,51.5,246.0,411.0,Siri Fort
2009-01-05,7.8,57.5,411.0,542.0,Siri Fort
2009-01-09,5.3,47.7,341.0,461.0,Siri Fort
2009-01-14,6.2,51.0,408.0,547.0,Siri Fort
2009-01-19,6.5,48.8,176.0,327.0,Siri Fort
2009-01-22,7.2,49.5,223.0,326.0,Siri Fort
2009-01-28,6.3,51.8,254.0,400.0,Siri Fort
2009-02-03,5.5,54.5,279.0,396.0,Siri Fort
2009-02-06,5.5,54.0,210.0,712.0,Siri Fort
2009-02-11,5.8,49.2,325.0,506.0,Siri Fort
2009-02-16,5.0,55.8,514.0,712.0,Siri Fort
2009-02-19,5.8,53.0,231.0,356.0,Siri Fort
2009-02-24,6.2,54.8,394.0,802.0,Siri Fort
2009-03-02,7.2,51.0,399.0,465.0,Siri Fort
2009-03-05,7.2,50.5,219.0,661.0,Siri Fort
2009-03-12,7.8,51.5,470.0,641.0,Siri Fort
2009-03-17,6.7,53.3,374.0,589.0,Siri Fort
2009-03-20,6.8,53.7,392.0,758.0,Siri Fort
2009-03-25,6.5,53.3,250.0,677.0,Siri Fort
2009-03-30,6.7,51.2,270.0,578.0,Siri Fort
2009-04-06,6.2,48.5,274.0,447.0,Siri Fort
2009-04-13,6.5,49.2,314.0,512.0,Siri Fort
2009-04-16,5.7,51.8,343.0,546.0,Siri Fort
2009-04-21,6.5,57.2,253.0,492.0,Siri Fort
2009-04-24,6.0,61.7,392.0,723.0,Siri Fort
2009-04-29,5.8,60.8,321.0,537.0,Siri Fort
2009-05-05,6.0,53.7,306.0,523.0,Siri Fort
2009-05-08,,,295.0,,Siri Fort
2009-05-13,5.7,55.7,287.0,593.0,Siri Fort
2009-05-18,5.8,53.8,367.0,672.0,Siri Fort
2009-05-21,5.7,53.2,304.0,520.0,Siri Fort
2009-05-26,5.5,53.3,238.0,507.0,Siri Fort
2009-06-01,5.8,60.3,396.0,709.0,Siri Fort
2009-06-04,5.5,62.8,400.0,825.0,Siri Fort
2009-06-09,5.0,56.8,285.0,563.0,Siri Fort
2009-06-12,5.2,55.7,426.0,960.0,Siri Fort
2009-06-17,5.7,60.5,,532.0,Siri Fort
2009-06-22,5.8,49.7,351.0,549.0,Siri Fort
2009-06-25,5.8,50.2,472.0,675.0,Siri Fort
2009-07-01,6.2,59.7,162.0,350.0,Siri Fort
2009-07-06,6.3,62.8,331.0,571.0,Siri Fort
2009-07-09,5.2,54.7,141.0,314.0,Siri Fort
2009-07-14,5.8,55.8,258.0,352.0,Siri Fort
2009-07-17,5.7,55.8,302.0,474.0,Siri Fort
2009-07-22,5.5,58.5,202.0,354.0,Siri Fort
2009-07-27,6.8,77.7,165.0,356.0,Siri Fort
2009-07-30,5.3,54.0,201.0,338.0,Siri Fort
2009-08-05,5.3,55.0,190.0,396.0,Siri Fort
2009-08-10,4.3,53.3,190.0,314.0,Siri Fort
2009-08-13,4.3,46.0,149.0,351.0,Siri Fort
2009-08-19,5.2,53.8,225.0,408.0,Siri Fort
2009-08-24,5.0,53.3,262.0,424.0,Siri Fort
2009-08-27,4.8,52.3,104.0,330.0,Siri Fort
2009-09-03,5.3,47.3,82.0,308.0,Siri Fort
2009-09-08,4.8,56.2,99.0,310.0,Siri Fort
2009-09-16,4.5,52.2,146.0,345.0,Siri Fort
2009-09-22,5.0,57.2,223.0,374.0,Siri Fort
2009-09-25,5.0,48.5,250.0,502.0,Siri Fort
2009-10-05,4.2,43.3,174.0,346.0,Siri Fort
2009-10-08,4.8,49.3,262.0,507.0,Siri Fort
2009-10-13,4.5,56.8,228.0,341.0,Siri Fort
2009-10-21,4.7,53.0,251.0,413.0,Siri Fort
2009-10-26,4.5,52.3,290.0,429.0,Siri Fort
2009-10-29,4.3,53.3,273.0,446.0,Siri Fort
2009-11-05,5.5,61.0,231.0,531.0,Siri Fort
2009-11-10,,,,,Siri Fort
2009-11-13,4.5,53.0,95.0,192.0,Siri Fort
2009-11-18,4.0,55.3,170.0,406.0,Siri Fort
2009-11-23,4.5,53.8,204.0,418.0,Siri Fort
2009-11-26,4.5,55.0,209.0,346.0,Siri Fort
2011-01-05,4.0,53.0,232.0,,Siri Fort
2011-01-10,4.0,60.0,326.0,,Siri Fort
2011-01-13,5.0,62.0,387.0,,Siri Fort
2011-01-18,4.0,52.0,259.0,,Siri Fort
2011-01-21,5.0,67.0,352.0,,Siri Fort
2011-01-27,4.0,66.0,409.0,,Siri Fort
2011-02-02,4.0,43.0,168.0,,Siri Fort
2011-02-07,4.0,55.0,257.0,,Siri Fort
2011-02-10,4.0,52.0,330.0,,Siri Fort
2011-02-15,4.0,36.0,76.0,,Siri Fort
2011-02-24,4.0,48.0,227.0,,Siri Fort
2011-03-03,4.0,29.0,91.0,,Siri Fort
2011-03-08,4.0,49.0,164.0,,Siri Fort
2011-03-11,4.0,47.0,178.0,,Siri Fort
2011-03-16,4.0,43.0,247.0,,Siri Fort
2011-03-21,4.0,46.0,180.0,,Siri Fort
2011-03-24,4.0,60.0,256.0,,Siri Fort
2011-03-29,4.0,52.0,211.0,,Siri Fort
2011-04-04,4.0,57.0,150.0,,Siri Fort
2011-04-07,4.0,57.0,122.0,,Siri Fort
2011-04-13,4.0,52.0,172.0,,Siri Fort
2011-04-19,4.0,49.0,149.0,,Siri Fort
2011-04-25,5.0,68.0,,,Siri Fort
2011-04-28,4.0,45.0,,,Siri Fort
2011-05-04,4.0,41.0,207.0,,Siri Fort
2011-05-09,4.0,40.0,,,Siri Fort
2011-05-12,4.0,48.0,,,Siri Fort
2011-05-18,5.0,52.0,181.0,,Siri Fort
2011-05-23,4.0,48.0,208.0,,Siri Fort
2011-05-26,4.0,51.0,222.0,,Siri Fort
2011-06-01,4.0,53.0,171.0,,Siri Fort
2011-06-06,4.0,49.0,226.0,,Siri Fort
2011-06-09,4.0,46.0,295.0,,Siri Fort
2011-06-14,4.0,46.0,264.0,,Siri Fort
2011-06-17,4.0,48.0,286.0,,Siri Fort
2011-06-22,4.0,56.0,371.0,,Siri Fort
2011-07-01,4.0,46.0,255.0,,Siri Fort
2011-07-06,4.0,41.0,131.0,,Siri Fort
2011-07-11,4.0,35.0,150.0,,Siri Fort
2011-07-14,4.0,37.0,99.0,,Siri Fort
2011-07-19,,,148.0,,Siri Fort
2011-07-22,4.0,46.0,164.0,,Siri Fort
2011-07-27,4.0,31.0,98.0,,Siri Fort
2011-08-01,4.0,39.0,94.0,,Siri Fort
2011-08-04,4.0,29.0,97.0,,Siri Fort
2011-08-09,4.0,29.0,60.0,,Siri Fort
2011-08-12,4.0,22.0,41.0,,Siri Fort
2011-08-18,4.0,44.0,148.0,,Siri Fort
2011-08-24,4.0,32.0,87.0,,Siri Fort
2011-08-29,4.0,37.0,86.0,,Siri Fort
2011-09-05,4.0,29.0,64.0,,Siri Fort
2011-09-08,4.0,34.0,53.0,,Siri Fort
2011-09-13,4.0,34.0,75.0,,Siri Fort
2011-09-21,4.0,40.0,99.0,,Siri Fort
2011-09-26,4.0,40.0,148.0,,Siri Fort
2011-09-29,4.0,42.0,120.0,,Siri Fort
2011-10-05,4.0,43.0,167.0,,Siri Fort
2011-10-11,4.0,42.0,155.0,,Siri Fort
2011-10-14,4.0,45.0,134.0,,Siri Fort
2011-10-19,10.0,75.0,292.0,,Siri Fort
2011-10-25,10.0,78.0,435.0,,Siri Fort
2011-10-28,5.0,42.0,169.0,,Siri Fort
2011-11-02,4.0,51.0,298.0,,Siri Fort
2011-11-08,5.0,55.0,472.0,,Siri Fort
2011-11-14,5.0,51.0,341.0,,Siri Fort
2011-11-17,5.0,47.0,344.0,,Siri Fort
2011-11-22,5.0,68.0,369.0,,Siri Fort
2011-11-25,4.0,48.0,330.0,,Siri Fort
2011-12-01,4.0,49.0,315.0,,Siri Fort
2011-12-07,4.0,52.0,233.0,,Siri Fort
2011-12-12,5.0,54.0,281.0,,Siri Fort
2011-12-15,4.0,40.0,252.0,,Siri Fort
2011-12-20,5.0,49.0,353.0,,Siri Fort
2011-12-23,4.0,51.0,251.0,,Siri Fort
2011-12-28,5.0,57.0,405.0,,Siri Fort
2014-01-02,4.0,47.0,107.0,,Siri Fort
2014-01-07,4.0,45.0,198.0,,Siri Fort
2014-01-10,4.0,57.0,318.0,,Siri Fort
2014-01-16,4.0,50.0,458.0,,Siri Fort
2014-01-21,4.0,26.0,142.0,,Siri Fort
2014-01-24,4.0,37.0,179.0,,Siri Fort
2014-01-29,4.0,33.0,180.0,,Siri Fort
2014-02-04,4.0,46.0,157.0,,Siri Fort
2014-02-07,4.0,50.0,226.0,,Siri Fort
2014-02-12,4.0,51.0,234.0,,Siri Fort
2014-02-17,4.0,52.0,315.0,,Siri Fort
2014-02-20,4.0,52.0,328.0,,Siri Fort
2014-02-25,4.0,48.0,215.0,,Siri Fort
2014-03-03,4.0,46.0,283.0,,Siri Fort
2014-03-06,4.0,49.0,184.0,,Siri Fort
2014-03-11,4.0,36.0,145.0,,Siri Fort
2014-03-14,4.0,48.0,149.0,,Siri Fort
2014-03-20,4.0,47.0,156.0,,Siri Fort
2014-03-25,4.0,48.0,170.0,,Siri Fort
2014-03-28,4.0,56.0,163.0,,Siri Fort
2014-04-03,4.0,45.0,147.0,,Siri Fort
2014-04-09,4.0,49.0,183.0,,Siri Fort
2014-04-16,4.0,42.0,211.0,,Siri Fort
2014-04-22,4.0,48.0,241.0,,Siri Fort
2014-04-25,4.0,47.0,202.0,,Siri Fort
2014-05-01,4.0,35.0,213.0,,Siri Fort
2014-05-06,4.0,37.0,243.0,,Siri Fort
2014-05-09,4.0,43.0,229.0,,Siri Fort
2014-05-15,4.0,32.0,204.0,,Siri Fort
2014-05-20,4.0,30.0,202.0,,Siri Fort
2014-05-23,4.0,27.0,189.0,,Siri Fort
2014-05-28,4.0,31.0,,,Siri Fort
2014-06-03,4.0,36.0,,,Siri Fort
2014-06-06,4.0,34.0,,,Siri Fort
2014-06-11,4.0,27.0,190.0,,Siri Fort
2014-06-16,4.0,34.0,189.0,,Siri Fort
2014-06-19,4.0,35.0,175.0,,Siri Fort
2014-06-24,4.0,42.0,149.0,,Siri Fort
2014-06-27,4.0,41.0,271.0,,Siri Fort
2014-07-03,4.0,23.0,128.0,,Siri Fort
2014-07-08,4.0,28.0,183.0,,Siri Fort
2014-07-11,4.0,31.0,157.0,,Siri Fort
2014-07-16,4.0,30.0,163.0,,Siri Fort
2014-07-21,4.0,26.0,108.0,,Siri Fort
2014-07-24,4.0,20.0,105.0,,Siri Fort
2014-07-30,4.0,36.0,168.0,,Siri Fort
2014-08-05,4.0,35.0,147.0,,Siri Fort
2014-08-08,4.0,39.0,147.0,,Siri Fort
2014-08-13,4.0,46.0,141.0,,Siri Fort
2014-08-20,4.0,38.0,147.0,,Siri Fort
2014-09-03,4.0,23.0,139.0,,Siri Fort
2014-09-08,4.0,27.0,,,Siri Fort
2014-09-11,4.0,22.0,,,Siri Fort
2014-09-16,4.0,29.0,,,Siri Fort
2014-09-19,4.0,28.0,129.0,,Siri Fort
2014-09-24,4.0,39.0,207.0,,Siri Fort
2014-09-29,4.0,43.0,324.0,,Siri Fort
2014-10-08,4.0,35.0,266.0,,Siri Fort
2014-10-13,4.0,32.0,207.0,,Siri Fort
2014-10-16,4.0,43.0,216.0,,Siri Fort
2014-10-21,4.0,40.0,159.0,,Siri Fort
2014-10-30,4.0,42.0,161.0,,Siri Fort
2014-11-07,4.0,52.0,318.0,,Siri Fort
2014-11-12,4.0,44.0,240.0,,Siri Fort
2014-11-17,4.0,52.0,615.0,,Siri Fort
2014-11-20,4.0,42.0,348.0,,Siri Fort
2014-11-25,4.0,48.0,187.0,,Siri Fort
